Duration,orig_bytes,resp_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,target
0.011410952,44.0,202.0,1,72,1,230,0
0.014173985,37.0,77.0,1,65,1,105,0
0.000224829,31.0,47.0,1,59,1,75,0
0.019629002,41.0,234.0,1,69,1,262,0
0.010957956,41.0,234.0,1,69,1,262,0
2.79e-05,0.0,0.0,1,52,1,40,0
2.5e-05,0.0,0.0,1,52,1,40,0
0.000359058,31.0,47.0,1,59,1,75,0
0.017519951,30.0,173.0,1,58,1,201,0
0.01700592,33.0,49.0,1,61,1,77,0
0.024162054,40.0,168.0,1,68,1,196,0
0.019643068,40.0,168.0,1,68,1,196,0
0.06669116,195.0,978.0,6,515,5,1246,0
0.000257015,31.0,47.0,1,59,1,75,0
0.663424969,214.0,2088087.0,444,23310,1446,2163287,0
8.977469206,4757.0,6499.0,15,5369,20,7311,0
7.592993975,1342.0,1620.0,11,1794,16,2272,0
9.12981987,19643.0,8145.0,28,20775,33,9477,1
3.014093876,700.0,0.0,4,812,0,0,1
8.74306488,2814.0,8571.0,14,3386,19,9343,0
8.933331966,4546.0,8216.0,15,5158,21,9068,0
0.000262022,35.0,51.0,1,63,1,79,0
0.055655003,195.0,977.0,5,463,5,1245,0
0.015699863,34.0,50.0,1,62,1,78,0
0.787589788,214.0,2061013.0,353,18578,1427,2135225,0
0.000256062,32.0,48.0,1,60,1,76,0
0.013943195,32.0,48.0,1,60,1,76,0
0.034619093,524.0,4077.0,6,776,8,4409,0
0.016601086,524.0,4077.0,6,776,8,4409,0
0.000281096,0.0,0.0,1,40,1,52,0
0.058305979,195.0,976.0,6,515,5,1244,0
9.61917305,6297.0,2318.0,16,6949,20,3130,1
1.022603989,214.0,2061012.0,520,27476,1428,2135288,0
0.005125999,524.0,4077.0,6,776,8,4409,0
0.020986795425415,31.0,175.0,1,59,1,203,0
59.09920501708984,27484.0,0.0,20,28044,0,0,1
5.888938903808594e-05,5456.0,0.0,4,5568,0,0,1
0.0002009868621826,14836.0,0.0,11,15144,0,0,1
362.50737380981445,9041.0,13615.0,57,11482,46,21082,0
0.0295162200927734,197.0,3909.0,8,621,7,4269,0
0.0224759578704834,32.0,96.0,1,60,1,124,0
0.0223309993743896,32.0,96.0,1,60,1,124,0
0.0388410091400146,30.0,94.0,1,58,1,122,0
0.0203399658203125,32.0,96.0,1,60,1,124,0
0.0192570686340332,33.0,97.0,1,61,1,125,0
0.015104055404663,31.0,70.0,1,59,1,98,0
0.0169630050659179,32.0,96.0,1,60,1,124,0
0.014611005783081,37.0,53.0,1,65,1,81,0
0.0246529579162597,49.0,169.0,1,77,1,197,0
0.0016069412231445,97.0,97.0,2,153,2,153,0
0.0004279613494873,53.0,89.0,1,81,1,117,0
0.0004220008850097,54.0,80.0,1,82,1,108,0
0.0009191036224365,97.0,97.0,2,153,2,153,0
0.0007510185241699,97.0,97.0,2,153,2,153,0
0.0006651878356933,95.0,95.0,2,151,2,151,0
0.0006589889526367,97.0,97.0,2,153,2,153,0
0.0008649826049804,99.0,99.0,2,155,2,155,0
0.0005168914794921,97.0,97.0,2,153,2,153,0
0.020906925201416,95.0,152.0,2,151,2,208,0
0.0008349418640136,97.0,97.0,2,153,2,153,0
0.0216498374938964,191.0,255.0,2,247,2,311,0
0.0011160373687744,97.0,97.0,2,153,2,153,0
0.0243411064147949,103.0,160.0,2,159,2,216,0
0.0008320808410644,95.0,95.0,2,151,2,151,0
0.021550178527832,55.0,90.0,1,83,1,118,0
0.018679141998291,55.0,90.0,1,83,1,118,0
64.38433194160461,4346.0,8332.0,10,4758,15,8944,0
152.72392892837524,2256.0,50918.0,40,4344,54,53734,0
148.4037218093872,2163.0,5893.0,23,3367,23,7097,0
160.04053688049316,57708.0,103318.0,454,81402,727,141142,0
94.51151990890504,1748.0,8065.0,17,2640,16,8905,0
0.0153830051422119,34.0,50.0,1,62,1,78,0
0.7932460308074951,66530.0,4907.0,55,68742,30,6119,1
0.3281559944152832,494.0,3981.0,8,826,10,4393,0
0.244913101196289,1062.0,398833.0,193,9702,282,413505,0
0.953927993774414,5125.0,13254.0,18,5857,15,13866,0
2.60444712638855,1869.0,4787.0,11,2321,12,5279,0
0.2036898136138916,111.0,39.0,6,363,6,291,1
0.2118630409240722,111.0,39.0,6,363,6,291,1
0.3109478950500488,50.0,83.0,5,262,4,255,0
0.2690842151641845,111.0,122.0,6,363,7,414,0
0.3177192211151123,50.0,83.0,5,262,4,255,0
0.3640098571777344,50.0,83.0,5,262,4,255,0
0.2179758548736572,50.0,83.0,5,262,2,175,0
0.0002338886260986,49.0,172.0,1,77,1,200,0
0.8388478755950928,4943.0,12399.0,17,5635,14,12971,0
79.36966681480408,14405.0,7080.0,22,15309,17,8262,1
1.5319509506225586,1144.0,4147.0,9,1516,9,4519,0
0.2197308540344238,50.0,83.0,5,262,4,255,0
0.0078821182250976,35.0,81.0,1,63,1,109,0
0.0154531002044677,35.0,81.0,1,63,1,109,0
0.0002670288085937,32.0,48.0,1,60,1,76,0
0.0221681594848632,32.0,48.0,1,60,1,76,0
0.0199661254882812,52.0,114.0,1,80,1,142,0
0.0001730918884277,94.0,94.0,1,122,1,122,0
0.0231130123138427,35.0,51.0,1,63,1,79,0
0.0001969337463378,53.0,159.0,1,81,1,187,0
0.0175349712371826,53.0,172.0,1,81,1,200,0
0.0229418277740478,35.0,137.0,1,63,1,165,0
0.020035982131958,35.0,193.0,1,63,1,221,0
0.0177159309387207,48.0,173.0,1,76,1,201,0
0.0256221294403076,53.0,218.0,1,81,1,246,0
0.0136489868164062,38.0,211.0,1,66,1,239,0
0.0436098575592041,51.0,177.0,1,79,1,205,0
0.0174319744110107,37.0,188.0,1,65,1,216,0
0.0244441032409667,51.0,177.0,1,79,1,205,0
0.020313024520874,46.0,92.0,1,74,1,120,0
0.0104858875274658,46.0,92.0,1,74,1,120,0
0.0178639888763427,39.0,155.0,1,67,1,183,0
0.0243260860443115,31.0,88.0,1,59,1,116,0
0.0173420906066894,49.0,170.0,1,77,1,198,0
0.0212337970733642,57.0,171.0,1,85,1,199,0
0.6015820503234863,805.0,4639.0,14,1377,17,5331,0
0.0110340118408203,38.0,150.0,1,66,1,178,0
0.0160770416259765,53.0,168.0,1,81,1,196,0
709.5174098014832,19790.0,38719.0,56,22068,79,42098,0
1.1266000270843506,7261.0,13001.0,18,7993,16,13653,0
164.1605191230774,1269.0,32186.0,31,2889,29,33702,0
164.77288007736206,1304.0,7841.0,13,1988,11,8421,0
216.33573389053345,10478.0,8692.0,31,11766,23,11034,1
0.013293981552124,38.0,223.0,1,66,1,251,0
0.0004000663757324,39.0,39.0,1,67,1,67,0
0.4200320243835449,78.0,0.0,2,174,0,0,1
0.4199280738830566,78.0,0.0,2,134,0,0,1
0.0004479885101318,44.0,44.0,1,72,1,72,0
0.4139211177825928,88.0,0.0,2,184,0,0,1
0.4139039516448974,88.0,0.0,2,144,0,0,1
0.0002939701080322,44.0,44.0,1,72,1,72,0
0.4126908779144287,88.0,0.0,2,184,0,0,1
0.4126808643341064,88.0,0.0,2,144,0,0,1
3.0172829627990723,0.0,0.0,3,156,0,0,0
43.97010493278504,5338.0,6248848.0,600,36546,4344,6474732,0
3.024716854095459,700.0,0.0,4,812,0,0,1
0.0211329460144042,51.0,151.0,1,79,1,179,0
299.19007992744446,2271.0,3993.0,38,3878,44,5993,0
144.06181597709656,12650.0,3358.0,23,13582,18,4090,1
3.0210120677948,290.0,0.0,6,458,0,0,1
3.0199050903320312,290.0,0.0,6,578,0,0,1
0.0198540687561035,36.0,164.0,1,64,1,192,0
0.0217301845550537,32.0,80.0,1,60,1,108,0
0.020266056060791,32.0,128.0,1,60,1,156,0
0.0216920375823974,33.0,49.0,1,61,1,77,0
0.0001540184020996,41.0,57.0,1,69,1,85,0
0.0192301273345947,26.0,109.0,1,54,1,137,0
137.75151896476746,65206.0,12544.0,68,70830,39,15027,1
100.10694885253906,846.0,6547.0,11,1298,9,6919,0
0.0223388671875,39.0,116.0,1,67,1,144,0
5.166366815567017,8562.0,376.0,17,9254,14,948,1
25.40348720550537,8803.0,7393.0,14,9375,12,7885,1
27.20570397377014,3798.0,7339.0,9,4170,10,7751,0
0.0189640522003173,35.0,81.0,1,63,1,109,0
0.0201430320739746,35.0,81.0,1,63,1,109,0
0.0171358585357666,48.0,48.0,1,76,1,76,0
0.0367670059204101,48.0,48.0,1,76,1,76,0
0.0411441326141357,48.0,48.0,1,76,1,76,0
0.0610349178314209,48.0,48.0,1,76,1,76,0
0.0696001052856445,48.0,48.0,1,76,1,76,0
0.0001971721649169,32.0,48.0,1,60,1,76,0
0.0110361576080322,32.0,48.0,1,60,1,76,0
0.0034420490264892,197.0,3909.0,7,569,7,4269,0
5.164759874343872,9887.0,5604.0,20,10699,18,6336,1
0.0195851325988769,33.0,161.0,1,61,1,189,0
6.198883056640625e-05,5828.0,0.0,5,5968,0,0,1
0.0001511573791503,12052.0,0.0,9,12304,0,0,1
0.0001440048217773,14972.0,0.0,11,15280,0,0,1
0.0002260208129882,35.0,51.0,1,63,1,79,0
3.007941961288452,3072.0,0.0,6,3240,0,0,1
146.6313669681549,6406.0,7806.0,22,7310,18,9008,0
0.019366979598999,40.0,192.0,1,68,1,220,0
0.0221729278564453,45.0,253.0,1,73,1,281,0
15.232495069503784,5811.0,802.0,23,6767,20,1698,1
3.015710830688477,0.0,0.0,3,156,0,0,0
125.23443102836607,6558.0,6795.0,15,7170,12,7287,0
110.01285004615784,815.0,7680.0,11,1267,11,8132,0
0.1013100147247314,68.0,187.0,1,96,1,215,0
0.1067330837249755,68.0,187.0,1,96,1,215,0
0.1028180122375488,68.0,187.0,1,96,1,215,0
0.1100280284881591,68.0,187.0,1,96,1,215,0
182.7369959354401,9612.0,0.0,7,9808,0,0,1
182.73702812194824,7672.0,0.0,14,8064,0,0,1
0.0173609256744384,34.0,50.0,1,62,1,78,0
0.0182240009307861,46.0,92.0,1,74,1,120,0
0.009268045425415,46.0,92.0,1,74,1,120,0
31.610785961151123,60638.0,7786.0,56,62890,35,9198,1
0.0676310062408447,68.0,187.0,1,96,1,215,0
0.0734760761260986,68.0,187.0,1,96,1,215,0
0.0710601806640625,68.0,187.0,1,96,1,215,0
0.0724461078643798,68.0,187.0,1,96,1,215,0
0.0002679824829101,32.0,48.0,1,60,1,76,0
0.0184898376464843,32.0,48.0,1,60,1,76,0
40.36590790748596,4069.0,4899710.0,498,29973,3407,5076870,0
37.96678185462952,44658.0,1696.0,45,46470,43,3428,1
3.006798028945923,0.0,0.0,3,156,0,0,0
0.0223898887634277,32.0,48.0,1,60,1,76,0
10.009853839874268,135.0,0.0,3,219,0,0,1
0.388185977935791,124.0,0.0,2,240,3,144,1
0.011409044265747,35.0,51.0,1,63,1,79,0
240.316929101944,2009.0,2339.0,9,2485,11,2919,0
0.0152678489685058,37.0,53.0,1,65,1,81,0
521.6758699417114,2598882.0,1790441.0,2392,2694826,2597,1921058,1
229.99464201927185,396564.0,839896.0,432,413904,761,872974,0
787.7830410003662,107211.0,65959.0,199,115267,228,83542,1
0.021907091140747,35.0,81.0,1,63,1,109,0
0.0136101245880126,35.0,81.0,1,63,1,109,0
120.33635306358336,663.0,560.0,9,1139,7,932,1
120.41188311576845,663.0,560.0,9,1139,7,932,1
120.2758719921112,581.0,428.0,6,901,4,644,1
120.16375303268433,581.0,428.0,6,901,4,644,1
131.50984716415405,277.0,1487.0,11,741,6,1766,0
103.9097101688385,8583.0,6797.0,21,9435,13,7329,1
31.75619602203369,8198.0,14531.0,23,8842,45,15791,0
0.0003130435943603,39.0,39.0,1,67,1,67,0
0.4143049716949463,78.0,0.0,2,174,0,0,1
0.4142539501190185,78.0,0.0,2,134,0,0,1
58.84705400466919,38439.0,3970.0,41,40103,40,6409,1
0.000256061553955,44.0,44.0,1,72,1,72,0
0.4142420291900635,88.0,0.0,2,184,0,0,1
0.4142229557037353,88.0,0.0,2,144,0,0,1
0.0002720355987548,44.0,44.0,1,72,1,72,0
0.4149911403656006,88.0,0.0,2,184,0,0,1
0.4150559902191162,88.0,0.0,2,144,0,0,1
1.3616719245910645,1734.0,6816.0,17,2626,15,7604,0
5.957304000854492,4592.0,0.0,7,4788,0,0,1
7.5730719566345215,4592.0,0.0,7,4928,0,0,1
100.40736198425292,1451.0,6716.0,10,1863,14,7288,0
0.0227060317993164,37.0,69.0,1,65,1,97,0
0.0158009529113769,49.0,171.0,1,77,1,199,0
240.55162596702576,1322.0,6144.0,20,2370,21,7244,0
155.23457312583923,51034.0,32691.0,73,54002,70,39883,1
1435.8765399456024,56942.0,22425.0,161,63490,152,34796,1
160.3913698196411,77016.0,128872.0,118,81784,247,143144,0
156.70548605918884,56913.0,123103.0,91,65017,144,137500,0
2800.756464958191,185280.0,73995.0,396,205752,362,108037,1
4.006593942642212,6250.0,0.0,5,6390,0,0,1
67.88352584838867,12670.0,7436.0,25,13683,26,8500,1
3.0251080989837646,290.0,0.0,6,458,0,0,1
3.0244288444519043,290.0,0.0,6,578,0,0,1
68.0968120098114,25382.0,5619.0,33,26727,29,6985,1
110.10267400741576,1390.0,6814.0,13,1922,10,7226,0
0.0130469799041748,56.0,72.0,1,84,1,100,0
60.10907292366028,1668.0,6325.0,14,2241,15,6949,0
0.0002331733703613,32.0,48.0,1,60,1,76,0
0.0295789241790771,32.0,48.0,1,60,1,76,0
60.17857718467712,1616.0,664.0,15,2229,18,1408,1
140.4760410785675,1388.0,6547792.0,1028,54852,4570,6785440,0
6.580352783203125e-05,5456.0,0.0,4,5568,0,0,1
0.000105857849121,11204.0,0.0,9,11456,0,0,1
0.0617060661315918,197.0,3909.0,8,621,7,4269,0
41.50175094604492,4492.0,4463514.0,466,28732,3117,4625582,0
0.0203070640563964,35.0,51.0,1,63,1,79,0
0.0184850692749023,41.0,57.0,1,69,1,85,0
106.50063395500185,6747.0,4402.0,15,7359,12,4894,1
0.0211999416351318,42.0,102.0,1,70,1,130,0
0.0160069465637207,35.0,81.0,1,63,1,109,0
0.0173470973968505,35.0,81.0,1,63,1,109,0
0.032689094543457,80.0,127.0,1,108,1,155,0
0.0646450519561767,138.0,3899.0,5,406,7,4271,0
331.54561400413513,2180.0,2813.0,26,3540,24,4069,0
6.589001178741455,1255.0,498821.0,105,6723,361,517601,0
291.8117961883545,1516.0,1271959.0,318,18060,896,1318559,0
331.5419521331787,4522.0,16777.0,51,7194,51,20885,0
331.02029299736023,5195.0,1440.0,25,6503,23,2644,1
124.90899205207825,2008.0,7508.0,17,2900,16,8348,0
4.755024194717407,1999.0,6116.0,17,2903,15,8352,0
151.19368696212769,361.0,433.0,16,1236,14,1169,0
9.889470100402832,9583.0,2411.0,20,10631,23,3615,1
0.0226061344146728,41.0,89.0,1,69,1,117,0
0.0205099582672119,42.0,149.0,1,70,1,177,0
0.0074720382690429,46.0,92.0,1,74,1,120,0
0.0182809829711914,46.0,92.0,1,74,1,120,0
0.0148870944976806,46.0,181.0,1,74,1,209,0
0.0164189338684082,49.0,121.0,1,77,1,149,0
0.0121400356292724,60.0,111.0,1,88,1,139,0
0.0158989429473876,49.0,65.0,1,77,1,93,0
0.0158989429473876,49.0,109.0,1,77,1,137,0
630.08025598526,1467.0,4419.0,25,2489,29,5711,0
0.0162920951843261,34.0,50.0,1,62,1,78,0
0.745628833770752,58311.0,4907.0,49,60283,25,5919,1
0.0278949737548828,47.0,111.0,1,75,1,139,0
0.0003690719604492,47.0,47.0,1,75,1,75,0
3.0160090923309326,0.0,0.0,3,156,0,0,0
6.343235015869141,4592.0,0.0,7,4788,0,0,1
120.2836799621582,597.0,4221.0,11,1177,10,4749,0
120.18532586097716,677.0,566.0,9,1153,7,938,1
6.539351940155029,4592.0,0.0,7,4928,0,0,1
240.1744818687439,1057.0,6569.0,18,2001,21,7657,0
19.972100973129272,42.0,0.0,3,126,0,0,1
0.5505149364471436,2035.0,4626.0,13,2567,17,5318,0
7.857818126678467,797.0,23996.0,26,2157,27,25384,0
121.47782516479492,3132.0,7283.0,17,3826,22,8199,0
123.7334418296814,4587.0,2685.0,15,5201,14,3281,1
107.50231194496156,21606.0,20537.0,34,22978,34,21909,1
125.8055500984192,3426.0,13243.0,25,4452,32,15997,0
1.1499569416046145,109170.0,6727.0,89,112742,51,8779,1
0.3008577823638916,2698.0,6860.0,11,3150,9,7232,0
0.9007320404052734,7286.0,11085.0,20,8098,13,11617,0
240.2216589450836,1921.0,1561.0,9,2397,10,2089,1
120.49809002876282,2991.0,7291.0,17,3685,22,8207,0
0.0139179229736328,47.0,178.0,1,75,1,206,0
0.0103120803833007,32.0,48.0,1,60,1,76,0
0.0187311172485351,32.0,48.0,1,60,1,76,0
122.65224504470824,3873.0,7107.0,16,4527,17,7823,0
0.0231978893280029,43.0,118.0,1,71,1,146,0
0.0080811977386474,47.0,182.0,1,75,1,210,0
0.0297188758850097,52.0,114.0,1,80,1,142,0
0.0190918445587158,94.0,156.0,1,122,1,184,0
0.0181140899658203,43.0,254.0,1,71,1,282,0
303.6900019645691,6827.0,14392.0,57,9147,52,17780,0
133.97289609909058,44015.0,17504.0,56,52029,65,20268,1
127.2583429813385,7420.0,6741.0,12,7912,11,7193,1
0.000241994857788,35.0,51.0,1,63,1,79,0
0.3920128345489502,3687.0,6860.0,12,4179,13,7392,0
0.25,3678.0,6859.0,12,4170,13,7391,0
0.2394659519195556,3687.0,6860.0,12,4179,12,7352,0
0.219614028930664,3678.0,6861.0,12,4170,13,7393,0
0.0227458477020263,35.0,81.0,1,63,1,109,0
0.0249650478363037,35.0,81.0,1,63,1,109,0
0.0162711143493652,33.0,49.0,1,61,1,77,0
182.4359200000763,5614.0,7991.0,16,6266,15,8603,0
140.3781979084015,1552.0,1926388.0,344,19448,1353,1996752,0
3.02596116065979,0.0,0.0,3,156,0,0,0
9.952031135559082,1821.0,4544.0,20,2869,19,5540,0
3.023685932159424,700.0,0.0,4,812,0,0,1
60.20435500144959,1849.0,7218.0,17,2542,22,8122,0
88.13733386993408,13146.0,17357.0,32,14042,73,19401,0
0.0002908706665039,39.0,39.0,1,67,1,67,0
0.4167029857635498,78.0,0.0,2,174,0,0,1
0.4167160987854004,78.0,0.0,2,134,0,0,1
42.515105962753296,5761.0,6207424.0,760,46873,4438,6567068,0
125.06853699684144,5556.0,7538.0,15,6170,18,8294,0
0.0002839565277099,44.0,44.0,1,72,1,72,0
0.4154908657073974,88.0,0.0,2,184,0,0,1
0.4155669212341308,88.0,0.0,2,144,0,0,1
142.26780104637146,5588.0,7235.0,16,6254,15,8343,0
300.1222770214081,183.0,216.0,6,503,5,484,0
73.27984404563904,2727.0,12839.0,16,3379,19,13611,0
0.0002839565277099,44.0,44.0,1,72,1,72,0
0.4228639602661133,88.0,0.0,2,184,0,0,1
0.4226620197296142,88.0,0.0,2,144,0,0,1
19.964744091033936,42.0,0.0,3,126,0,0,1
0.3877339363098144,1852.0,6743.0,10,2264,10,7155,0
0.4239730834960937,4122.0,6745.0,12,4614,10,7157,0
0.3997261524200439,1872.0,6743.0,9,2244,10,7155,0
0.4151182174682617,3271.0,10159.0,13,3803,12,10651,0
0.3982508182525635,5005.0,8274.0,12,5497,11,8726,0
0.3985838890075683,1130.0,10291.0,10,1542,11,10743,0
0.441080093383789,4148.0,6799.0,13,4680,12,7291,0
3.0040740966796875e-05,0.0,0.0,1,52,1,40,0
0.0491640567779541,573.0,4128.0,8,1033,7,4488,0
2.5033950805664062e-05,0.0,0.0,1,52,1,40,0
3.910064697265625e-05,0.0,0.0,1,52,1,40,0
2.9087066650390625e-05,0.0,0.0,1,52,1,40,0
0.017841100692749,46.0,92.0,1,74,1,120,0
0.0166511535644531,46.0,92.0,1,74,1,120,0
3.0398061275482178,290.0,0.0,6,458,0,0,1
3.039509057998657,290.0,0.0,6,578,0,0,1
0.0002229213714599,32.0,48.0,1,60,1,76,0
0.0122671127319335,32.0,48.0,1,60,1,76,0
0.0002188682556152,50.0,66.0,1,78,1,94,0
0.008807897567749,197.0,3909.0,7,569,8,4309,0
3.0222668647766118,0.0,0.0,3,156,0,0,0
59.56091713905335,24548.0,0.0,19,25080,0,0,1
0.000201940536499,12576.0,0.0,10,12856,0,0,1
2.813339233398437e-05,0.0,0.0,1,52,1,40,0
0.0002579689025878,42.0,105.0,1,70,1,133,0
0.0193800926208496,39.0,192.0,1,67,1,220,0
0.0230600833892822,36.0,98.0,1,64,1,126,0
0.0002048015594482,31.0,47.0,1,59,1,75,0
319.7868640422821,4589.0,1204.0,14,5325,14,1940,1
0.014786958694458,35.0,51.0,1,63,1,79,0
168.2971389293671,5558.0,7230.0,16,6224,15,8336,0
0.0203309059143066,49.0,65.0,1,77,1,93,0
0.021277904510498,49.0,77.0,1,77,1,105,0
0.0218660831451416,35.0,81.0,1,63,1,109,0
0.0228660106658935,35.0,81.0,1,63,1,109,0
0.0172810554504394,34.0,50.0,1,62,1,78,0
300.22456789016724,938.0,5729.0,16,1778,16,6569,0
19.96360206604004,42.0,0.0,3,126,0,0,1
240.7369110584259,1432.0,1837.0,19,2452,18,2927,0
0.1119320392608642,11973.0,2248.0,15,12753,15,3028,1
305.426096200943,2349.0,5583.0,20,3397,19,6567,0
954.0470459461212,391561.0,38146.0,416,408252,9,9608,1
306.9019198417664,3544.0,2563.0,13,4228,13,3247,1
179.69084095954895,34421.0,12210.0,48,36356,63,14778,1
49.48509502410889,33446.0,4619.0,34,35222,33,6343,1
0.0002498626708984,32.0,48.0,1,60,1,76,0
0.0243120193481445,32.0,48.0,1,60,1,76,0
0.5825269222259521,5381.0,4905.0,12,5873,9,5277,1
43.99530100822449,4915.0,5729767.0,646,38515,3983,5936879,0
300.8166329860687,1210.0,17970.0,20,2258,23,19162,0
316.33204793930054,6099.0,18847.0,22,7251,28,20299,0
316.9830470085144,11104.0,4847.0,28,12568,28,6299,1
300.74348402023315,1405.0,26431.0,21,2505,29,27935,0
240.6112380027771,848.0,8506.0,20,1908,20,9593,0
0.0161249637603759,41.0,137.0,1,69,1,165,0
0.0002582073211669,35.0,51.0,1,63,1,79,0
0.4767179489135742,1853.0,6793.0,11,2305,12,7285,0
0.4722127914428711,4124.0,6795.0,13,4656,12,7287,0
240.59368205070496,788.0,930.0,15,1588,14,1739,0
0.0158150196075439,36.0,94.0,1,64,1,122,0
0.0157880783081054,36.0,94.0,1,64,1,122,0
0.0176360607147216,41.0,81.0,1,69,1,109,0
0.0203001499176025,40.0,56.0,1,68,1,84,0
0.017575979232788,53.0,69.0,1,81,1,97,0
0.0214998722076416,35.0,81.0,1,63,1,109,0
0.0243868827819824,35.0,81.0,1,63,1,109,0
0.7169520854949951,5695.0,12947.0,15,6307,16,13599,0
53.124027967453,2719.0,0.0,2,2775,0,0,1
53.124067068099976,2192.0,0.0,4,2304,0,0,1
0.0180790424346923,30.0,94.0,1,58,1,122,0
0.0003089904785156,39.0,39.0,1,67,1,67,0
0.4124610424041748,78.0,0.0,2,174,0,0,1
0.4125030040740967,78.0,0.0,2,134,0,0,1
0.030606985092163,46.0,92.0,1,74,1,120,0
0.0155081748962402,46.0,92.0,1,74,1,120,0
0.0002729892730712,44.0,44.0,1,72,1,72,0
0.411647081375122,88.0,0.0,2,184,0,0,1
0.4117031097412109,88.0,0.0,2,144,0,0,1
0.3972020149230957,3449.0,8124.0,12,3941,10,8536,0
0.0002779960632324,44.0,44.0,1,72,1,72,0
0.4123389720916748,88.0,0.0,2,184,0,0,1
0.4123351573944092,88.0,0.0,2,144,0,0,1
0.0002679824829101,32.0,48.0,1,60,1,76,0
0.0206038951873779,32.0,48.0,1,60,1,76,0
232.7286169528961,20931.0,608.0,47,23423,38,2736,1
102.75221800804138,4680.0,5983.0,14,5252,13,6515,0
102.68569493293762,1309.0,3099.0,15,1921,12,3591,0
0.0001611709594726,12552.0,0.0,10,12832,0,0,1
3.0389699935913086,290.0,0.0,6,458,0,0,1
3.038673162460327,290.0,0.0,6,578,0,0,1
0.016301155090332,197.0,3909.0,7,569,8,4309,0
18.161001205444336,0.0,0.0,10,280,0,0,0
300.0125021934509,2083.0,4075.0,13,2767,14,4799,0
0.0120539665222167,42.0,102.0,1,70,1,130,0
1.0162038803100586,10892.0,7271.0,17,11584,13,7803,1
0.5398721694946289,10316.0,7271.0,16,10968,13,7803,1
0.0196590423583984,42.0,170.0,1,70,1,198,0
0.0167498588562011,35.0,51.0,1,63,1,79,0
124.94142603874208,1201.0,7065.0,12,1695,15,7701,0
40.176785945892334,5761.0,5740343.0,625,39241,4077,6065287,0
8.055068969726562,0.0,0.0,5,140,0,0,0
0.2972910404205322,991.0,648.0,2,1047,6,816,1
60.87767815589905,841.0,12642.0,10,1253,17,13334,0
60.87795400619507,840.0,11662.0,10,1252,16,12314,0
60.879578828811646,840.0,11662.0,10,1252,16,12314,0
60.88730812072754,841.0,12642.0,9,1213,17,13334,0
0.0268521308898925,35.0,81.0,1,63,1,109,0
0.0284390449523925,35.0,81.0,1,63,1,109,0
0.0267269611358642,34.0,50.0,1,62,1,78,0
0.7861909866333008,66799.0,4907.0,54,68971,31,6159,1
8.057618856430054,0.0,0.0,5,140,0,0,0
18.89719820022583,977.0,463.0,11,1557,10,991,1
0.7308998107910156,729.0,23813.0,23,1933,26,25173,0
771.7030730247498,93974.0,54809.0,171,100922,195,67998,1
145.74654984474182,96500.0,152937.0,150,108392,200,169693,0
543.9056851863861,52307.0,18579.0,103,56523,90,26272,1
129.87942504882812,4859.0,5799.0,14,5431,11,6251,0
93.48057007789612,8926.0,7709.0,19,9710,17,9861,1
93.48092103004456,8945.0,7819.0,19,9729,18,10011,1
129.9052450656891,4811.0,5799.0,13,5343,11,6251,0
1.0722250938415527,5231.0,13253.0,18,5963,15,13865,0
7.191849946975708,140.0,0.0,4,252,0,0,1
7.190701961517334,124.0,0.0,4,236,0,0,1
7.0313880443573,93.0,0.0,3,177,0,0,1
7.0313880443573,105.0,0.0,3,189,0,0,1
0.0346870422363281,44.0,76.0,1,72,1,104,0
0.0228009223937988,44.0,107.0,1,72,1,135,0
0.0678679943084716,1309.0,10371.0,10,1837,13,11055,0
250.84831190109253,1921.0,977744.0,353,20285,701,1014204,0
0.0183420181274414,46.0,92.0,1,74,1,120,0
0.0206871032714843,46.0,92.0,1,74,1,120,0
3.017954111099243,0.0,0.0,3,156,0,0,0
0.0160040855407714,32.0,48.0,1,60,1,76,0
0.0002000331878662,32.0,48.0,1,60,1,76,0
0.0002501010894775,35.0,51.0,1,63,1,79,0
0.0437359809875488,48.0,48.0,1,76,1,76,0
3.010685920715332,700.0,0.0,4,812,0,0,1
1.9702479839324951,679.0,372265.0,146,8279,266,386105,0
0.0157370567321777,46.0,62.0,1,74,1,90,0
0.0180680751800537,46.0,127.0,1,74,1,155,0
0.0118238925933837,53.0,69.0,1,81,1,97,0
0.0190949440002441,53.0,134.0,1,81,1,162,0
0.0375740528106689,49.0,81.0,1,77,1,109,0
0.0190119743347167,49.0,112.0,1,77,1,140,0
0.0182588100433349,31.0,130.0,1,59,1,158,0
0.0183298587799072,31.0,132.0,1,59,1,160,0
0.0002238750457763,44.0,60.0,1,72,1,88,0
0.0183749198913574,51.0,112.0,1,79,1,140,0
0.0202598571777343,44.0,100.0,1,72,1,128,0
60.9173150062561,355.0,286.0,8,699,6,824,1
0.3970081806182861,4087.0,7723.0,13,4619,10,8135,0
0.0003049373626708,39.0,39.0,1,67,1,67,0
0.4129312038421631,78.0,0.0,2,174,0,0,1
0.4128999710083008,78.0,0.0,2,134,0,0,1
0.9437730312347412,5206.0,14492.0,16,5858,16,15144,0
3.608308076858521,683.0,759039.0,489,26119,534,786815,0
0.0002379417419433,44.0,44.0,1,72,1,72,0
0.4208128452301025,88.0,0.0,2,184,0,0,1
0.4207630157470703,88.0,0.0,2,144,0,0,1
